label,verb_count,verb_sample	
ai,20,هنا	
ai,20,يُقصد	
ai,18,واستجابة	
ai,22,يحي	
ai,22,جلياً	
ai,18,تُعتمد	
ai,21,ركناً	
ai,21,يُخلص	
ai,21,ويحفز	
ai,21,وتُستخلص	
ai,21,جمعتها	
ai,21,زاوج	
ai,25,اعتمدوا	
ai,25,يُقدّم	
ai,25,قيّماً	
ai,26,عرضها	
ai,26,استخدمه	
ai,43,مَثَّل	
ai,43,تتفاعل	
ai,43,وتأثرهم	
ai,43,جرى	
ai,43,ميزت	
ai,43,وثقت	
ai,9,حجلة	
ai,19,يُعدُّ	
ai,19,نبوغ	
ai,19,وصفاً	
ai,28,تضاهي	
ai,28,فنية	
ai,28,نظره	
ai,28,سعي	
ai,26,ويحقق	
ai,26,توافقاً	
ai,26,وتقوم	
ai,16,يتوخى	
ai,16,انتهاك	
ai,25,يختلفون	
ai,25,يتفق	
ai,40,إرادة	
ai,40,إشارة	
ai,40,يطلق	
ai,40,ونسبتها	
ai,34,المعاني	
ai,34,يُعبّر	
ai,34,أدلتهم	
ai,34,لغوياً	
ai,13,ومدن	
ai,13,تنس	
ai,14,وإضافته	
ai,21,أثاره	
ai,23,أُثيرت	
ai,23,ويعالج	
ai,23,يُركز	
ai,25,وعادوا	
ai,25,لتعلم	
ai,25,سافروا	
ai,25,نصير	
ai,25,عقبة	
ai,34,وأبرزها	
ai,34,وجعلتهم	
ai,34,علمت	
ai,34,فرداً	
ai,34,تبعه	
ai,34,يعلمون	
ai,34,خلفه	
ai,34,عادوا	
ai,34,لتلقي	
ai,34,وتبعه	
ai,34,لعقبة	
ai,14,وتدبره	
ai,14,ليكون	
ai,14,أنزل	
ai,21,تحسينها	
ai,21,يتفقوا	
ai,20,اختلفوا	
ai,20,واحدًا	
ai,20,يتبنوا	
ai,20,ليصل	
ai,20,يحملها	
ai,31,تنظم	
ai,31,تُمكن	
ai,31,وأحيانًا	
ai,31,أحيانًا	
ai,26,تقدر	
ai,13,وأصول	
ai,21,وتقترح	
ai,11,يحظون	
ai,13,غيرها	
ai,20,ويحمي	
ai,20,يوازن	
ai,23,حظي	
ai,23,جسّد	
ai,23,أُنشئت	
ai,23,نال	
ai,23,أناشد	
ai,23,تميّز	
ai,28,يمنح	
ai,28,أوردت	
ai,28,نظرا	
ai,28,وجعلتها	
ai,28,تطورا	
ai,28,رابطا	
ai,8,تفحص	
ai,11,لتحسينه	
ai,22,تُختتم	
ai,22,هتك	
ai,14,بهتك	
ai,28,وفرقها	
ai,28,يكتسب	
ai,27,يثبت	
ai,27,لأوجه	
ai,27,ويثيرون	
ai,42,وتجذر	
ai,42,لتنوع	
ai,42,يثري	
ai,42,تزودنا	
ai,42,اهتموا	
ai,42,وعززت	
ai,42,استوطنت	
ai,42,أمن	
ai,42,بدا	
ai,42,تطورًا	
ai,42,وازدهرت	
ai,7,أعده	
ai,21,تُستَخدم	
ai,17,لأهم	
ai,17,صورته	
ai,24,مكّنهم	
ai,26,واعية	
ai,26,وهم	
ai,13,وتُنظم	
ai,13,تعترف	
ai,13,تُستكشف	
ai,33,نصًا	
ai,42,والده	
ai,42,يُعتقد	
ai,42,بنت	
ai,30,سردًا	
ai,30,ابنته	
ai,30,وصلته	
ai,7,تنتظر	
ai,23,تنتهي	
ai,23,ملحّة	
ai,23,لعقد	
ai,23,تعالجها	
ai,23,تُعَدّ	
ai,23,يصعب	
ai,13,ووضعها	
ai,23,شكلها	
ai,23,سلس	
ai,13,ويكمل	
ai,13,يعدل	
ai,24,نهجاً	
ai,25,وسير	
ai,25,يكتبون	
ai,25,يشبه	
ai,40,يُشكّل	
ai,29,وفهمها	
ai,29,ويمهد	
ai,29,آباء	
ai,16,وسوف	
ai,14,والسنة	
ai,14,شجع	
ai,22,حازت	
ai,22,شجعت	
ai,32,وسمعته	
ai,32,وتمنحه	
ai,32,تثري	
ai,32,تصبح	
ai,32,ويوسّع	
ai,15,مرضاة	
ai,29,ونفض	
ai,29,تُنسى	
ai,29,يعترفون	
ai,32,ونفع	
ai,32,ذكره	
ai,32,حركته	
ai,15,عالٍ	
ai,19,مسح	
ai,28,وعدد	
ai,28,تلاحظ	
ai,28,تعرف	
ai,28,وولي	
ai,11,ووليّاً	
ai,11,أرى	
ai,11,يسعدني	
ai,21,وتُشجع	
ai,20,وتجمع	
ai,20,تمثلها	
ai,47,أب	
ai,47,سلفه	
ai,47,يوحد	
ai,47,رمزها	
ai,47,يمثلها	
ai,47,يتجمعون	
ai,19,ورمزاً	
ai,19,تجمعوا	
ai,22,مثلها	
ai,22,احتفظت	
ai,22,تحدت	
ai,22,تواجههن	
ai,18,استبدلت	
ai,18,اتجهت	
ai,22,وتوجهها	
ai,27,كاتب	
ai,27,لحالة	
ai,27,وتخلد	
ai,27,توثق	
ai,10,وتربيته	
ai,23,تعوق	
ai,23,يلعبن	
ai,23,أصبحن	
ai,30,استدامته	
ai,35,عمقاً	
ai,35,وسعر	
ai,24,وفكر	
ai,30,تُشكل	
ai,30,عظمة	
ai,30,لفتح	
ai,30,يحتلّ	
ai,21,يعوقه	
ai,27,ويأمل	
ai,27,ويستخدم	
ai,23,الفًتة	
ai,23,اليت	
ai,23,اىتمت	
ai,23,تارسني	
ai,23,ىنا	
ai,23,كال	
ai,23,ألىم	
ai,23,جردا	
ai,23,الجماني	
ai,20,سرداً	
ai,20,لظاهرة	
ai,20,علمه	
ai,44,عمقًا	
ai,44,يضفي	
ai,44,واجهتهم	
ai,44,وتوافق	
ai,44,واسع	
ai,13,وحب	
ai,13,صعد	
ai,13,استشهد	
ai,30,تحسناً	
ai,30,وأكد	
ai,30,لعدة	
ai,17,وحبه	
ai,28,لنجاح	
ai,28,حرجة	
ai,31,يلهم	
ai,31,امتزجت	
ai,31,وصبره	
ai,31,اشتهر	
ai,38,دعماً	
ai,38,يشجع	
ai,38,يدرك	
ai,25,يتحقق	
ai,26,وأقبل	
ai,26,وطلبة	
ai,26,اجتمع	
ai,26,ليحي	
ai,26,كثرت	
ai,26,أقبلوا	
ai,26,توصف	
ai,13,واستمتع	
ai,13,التقى	
ai,32,ترجمت	
ai,32,سيحاول	
ai,32,وجلس	
ai,32,زار	
ai,32,لينتقل	
ai,32,سلك	
ai,30,وطنه	
ai,23,وتقلص	
ai,16,يلزم	
ai,22,تماسكًا	
ai,18,نسبه	
ai,18,شجرة	
ai,91,ىوار	
ai,91,ىوارة	
ai,91,يقول	
ai,91,كبَت	
ai,91,ىناك	
ai,91,بُت	
ai,91,سب	
ai,91,أنو	
ai,91,نسبا	
ai,91,فذكر	
ai,91,اسمه	
ai,91,ىل	
ai,91,نقلة	
ai,91,دلا	
ai,91,عصره	
ai,91,زلط	
ai,91,أسَت	
ai,91,فإنو	
ai,91,لدا	
ai,91,اذلوا	
ai,91,ستسمع	
ai,91,أنك	
ai,91,شك	
ai,91,فال	
ai,91,ازقة	
ai,91,جلت	
ai,91,بلة	
ai,91,تقي	
ai,28,نظمه	
ai,27,تمازج	
ai,17,بعضهما	
ai,19,كلاً	
ai,64,ويُبرز	
ai,64,رتلاً	
ai,64,يُحدد	
ai,64,وحكم	
ai,64,يُقتبس	
ai,64,أطلقوا	
ai,64,يُقسم	
ai,64,علماً	
ai,40,يزودان	
ai,40,ترمز	
ai,40,وذكر	
ai,28,تضمين	
ai,28,لاعباً	
ai,28,وتكونت	
ai,28,أطرب	
ai,39,ترغب	
ai,27,وران	
ai,27,عُرفت	
ai,32,أثّر	
ai,32,يشكلون	
ai,32,تضطر	
ai,13,والتقى	
ai,13,أعجب	
ai,26,وسبل	
ai,26,استعرضت	
ai,21,ورضا	
ai,31,يحيط	
ai,31,تحملوا	
ai,31,يتبجحوا	
ai,31,قاموا	
ai,30,ونبل	
ai,30,يركّز	
ai,30,تكتنفها	
ai,30,جمعه	
ai,26,أعجبه	
ai,26,وتبسة	
ai,26,ودقّة	
ai,26,واستلهموا	
ai,26,هامّا	
ai,26,وشك	
ai,22,أضاءت	
ai,22,يعملون	
ai,20,أشرق	
ai,54,تضفي	
ai,54,حيًا	
ai,54,ودرسًا	
ai,54,تشبّع	
ai,54,وعمّقت	
ai,54,أضافت	
ai,54,وجهته	
ai,54,جابت	
ai,54,تُعدُّ	
ai,54,لقاء	
ai,10,لزوجها	
ai,10,ومنع	
ai,10,وعودتها	
ai,27,تقاسم	
ai,27,يتبنى	
ai,20,ويعتبره	
ai,20,يمنع	
ai,20,سابقاً	
ai,20,نشره	
ai,50,مرات	
ai,31,وقيمتها	
ai,31,ويُحرم	
ai,31,لعودتها	
ai,31,طلقها	
ai,31,شاعت	
ai,30,يرفع	
ai,30,يتباريان	
ai,30,تستدعي	
ai,30,نسق	
ai,27,تزخر	
ai,12,ألف	
ai,12,حدثاً	
ai,23,خرج	
ai,23,أحدهما	
ai,23,يُحظ	
ai,23,يُنشر	
ai,23,الحاكم	
ai,23,يُفوض	
ai,26,يشتمل	
ai,26,يفوض	
ai,25,تُنشر	
ai,25,يُفوّض	
ai,17,تنفي	
ai,17,لذوي	
ai,1,لطرق	
ai,13,وتقدمها	
ai,13,تستخدمها	
ai,11,يساعدهم	
ai,32,يُهدف	
ai,32,قيّمًا	
ai,14,تتلقى	
ai,14,تشغل	
ai,14,بعث	
ai,14,سبتة	
ai,16,وتقيم	
ai,32,عمله	
ai,32,تتداخل	
ai,10,ويصحح	
ai,30,وقدرة	
ai,30,يوصى	
ai,30,وتناسباً	
ai,30,وقدرتها	
ai,69,خطأ	
ai,69,أثبتنا	
ai,69,وذكرنا	
ai,69,سماه	
ai,69,اختصره	
ai,69,وقال	
ai,69,نبهنا	
ai,69,يعبر	
ai,69,كله	
ai,69,شر	
ai,69,أصابك	
ai,69,سئل	
ai,31,تفننه	
ai,31,حسنة	
ai,31,قل	
ai,29,بذله	
ai,17,تحسنًا	
ai,12,لإرادة	
ai,14,تقيم	
ai,18,يعتقدون	
ai,18,خلقهم	
ai,18,ينقسم	
ai,41,يريد	
ai,41,حكمة	
ai,41,صادرة	
ai,41,وترى	
ai,30,كسبها	
ai,30,تمنح	
ai,30,وسطاً	
ai,30,تُعَدُّ	
ai,18,عددًا	
ai,34,وتلبي	
ai,34,تميّزت	
ai,34,وعمقه	
ai,34,أبدعوا	
ai,34,لنبذ	
ai,38,يوجه	
ai,38,صحية	
ai,38,ترتفع	
ai,38,شخص	
ai,25,ونسخة	
ai,25,وأبي	
ai,25,دره	
ai,25,بري	
ai,25,حرزه	
ai,25,زيد	
ai,25,ملح	
ai,28,يعرف	
ai,28,ويقتصر	
ai,28,يُخصص	
ai,28,إراقة	
ai,28,لتقاسم	
ai,28,أرضه	
ai,28,يستعيد	
ai,28,أطلق	
ai,24,بحثه	
ai,24,تُراعى	
ai,23,يحث	
ai,24,سالت	
ai,24,تغطية	
ai,24,ضخمًا	
ai,24,حشدًا	
ai,18,أمانة	
ai,33,يمر	
ai,34,تجنبها	
ai,34,تعدّ	
ai,34,خطأً	
ai,34,فإنه	
ai,34,أخطأ	
ai,34,أخلّ	
ai,26,لتجنب	
ai,26,يُبيّن	
ai,26,نُسبت	
ai,26,أمراً	
ai,26,ويحذر	
ai,26,قيِّم	
ai,45,وتثير	
ai,45,خلفته	
ai,45,يُطلِق	
ai,45,اعتبروه	
ai,45,إشارةً	
ai,45,ووصفوها	
ai,45,تروج	
ai,45,أُعلِن	
ai,45,استجابوا	
ai,45,تجمعًا	
ai,27,وتُساهم	
ai,27,واجه	
ai,27,نفذ	
ai,26,وينمو	
ai,26,يتطور	
ai,30,وبات	
ai,30,ونموه	
ai,30,وإنارة	
ai,30,نستخدمه	
ai,25,وفاعلة	
ai,25,ليكونوا	
ai,25,وصنع	
ai,13,كشف	
ai,13,وآداب	
ai,13,للجان	
ai,20,أصليًا	
ai,20,لشرف	
ai,13,شرف	
ai,13,وبرع	
ai,22,حفزت	
ai,22,استجاب	
ai,22,سرعت	
ai,22,يدمج	
ai,26,وجهدًا	
ai,26,فردية	
ai,26,عملاً	
ai,26,وتكمن	
ai,26,لخلط	
ai,23,وسلخهم	
ai,23,وهدم	
ai,23,وليها	
ai,37,حدٍّ	
ai,37,تقلص	
ai,37,أُدخلت	
ai,17,للبنك	
ai,21,قادتهم	
ai,21,حكمته	
ai,21,تجر	
ai,21,وكادت	
ai,21,وصفوا	
ai,21,لإمارة	
ai,21,ماكسن	
ai,3,امارة	
ai,18,اتخذها	
ai,27,إدارته	
ai,27,إمارة	
ai,20,وتجارية	
ai,20,أشعة	
ai,24,ثار	
ai,24,ودعا	
ai,24,حرمة	
ai,22,لمحة	
ai,22,أصله	
ai,26,امتلكها	
ai,26,ليُصبح	
ai,26,تحوله	
ai,28,أجيل	
ai,28,آقيت	
ai,28,ذكرهم	
ai,28,وتناولت	
ai,28,قفزة	
ai,31,ألفية	
ai,31,وآدابها	
ai,22,باءت	
ai,22,تخل	
ai,22,أشد	
ai,22,تتعارض	
ai,14,إما	
ai,24,ويُسهم	
ai,37,قطبا	
ai,37,دفن	
ai,37,عمدوا	
ai,37,كلها	
ai,37,تخلو	
ai,32,لخفض	
ai,12,يقدمها	
ai,18,نوع	
ai,25,حولها	
ai,48,يُمثل	
ai,48,لاحقًا	
ai,48,فصلهم	
ai,48,تفلح	
ai,48,فضلًا	
ai,48,لقيمتها	
ai,48,تُمس	
ai,48,ويحرسها	
ai,48,تخلُ	
ai,26,فاشلة	
ai,32,تقرب	
ai,32,قمت	
ai,32,يعرفها	
ai,32,أكشف	
ai,32,وتدمر	
ai,32,تقوض	
ai,32,برد	
ai,32,وعمل	
ai,32,أرادوا	
ai,32,أطلقه	
ai,32,يرد	
ai,25,تهم	
ai,25,تدحض	
ai,25,لأراء	
ai,25,تدعي	
ai,25,ألفه	
ai,15,لفشل	
ai,15,فشلهم	
ai,15,شاب	
ai,21,ذمة	
ai,21,ويشرح	
ai,28,تستدل	
ai,25,نقداً	
ai,25,وقدمت	
ai,25,بلورة	
ai,10,ستتم	
ai,26,والقوة	
ai,22,ونتج	
ai,22,سلطتها	
ai,21,وأحياناً	
ai,21,مُنحت	
ai,39,أصابت	
ai,39,تراكمًا	
ai,39,واقتربت	
ai,39,مأساة	
ai,39,أدانت	
ai,6,وكلاهما	
ai,24,تلتها	
ai,21,خفضت	
ai,21,وخفضت	
ai,29,مساهماً	
ai,29,لنسخة	
ai,26,طرح	
ai,26,تحملها	
ai,26,تلائم	
ai,36,تراكم	
ai,36,بدلًا	
ai,20,تركية	
ai,23,تستجيب	
ai,26,وتدهور	
ai,26,وأثاره	
ai,26,قرأ	
ai,36,لتولي	
ai,36,لتقوية	
ai,36,شغل	
ai,36,صغره	
ai,45,كلٍ	
ai,45,دافعة	
ai,45,حامت	
ai,45,قبضة	
ai,5,وحاشيته	
ai,27,ويمكنهم	
ai,27,لأنظمة	
ai,10,يُدعى	
ai,9,يستلزم	
ai,9,يطرحها	
ai,19,فائدة	
ai,19,تُبين	
ai,19,وتحسينها	
ai,8,خدموا	
ai,8,ودرس	
ai,34,تضمنها	
ai,34,وأصوله	
ai,34,وسيرته	
ai,34,شرحه	
ai,22,وتتضمن	
ai,22,أثريّة	
ai,27,وتوصلوا	
ai,10,فضل	
ai,24,لوجهه	
ai,24,خالصاً	
ai,24,ويجعله	
ai,24,يتقبل	
ai,20,والأماكن	
ai,20,شرحها	
ai,27,قيمةً	
ai,19,أغنت	
ai,19,يعكف	
ai,15,سيدم	
ai,2,شِعر	
ai,38,يواجهونها	
ai,40,وُجدت	
ai,40,تتنوع	
ai,40,نسخة	
ai,40,يوجد	
ai,40,جهداً	
ai,26,تميزًا	
ai,23,أصلية	
ai,28,تنطوي	
ai,28,وسيولة	
ai,34,إماً	
ai,33,وتعدد	
ai,33,كنتة	
ai,33,ترأس	
ai,33,توسط	
ai,21,تفاوتاً	
ai,20,لآل	
ai,20,حبه	
ai,20,ضمنها	
ai,32,يرغب	
ai,24,يوليها	
ai,24,أُنجزت	
ai,24,لحب	
ai,24,أُلفّ	
ai,24,وتتخذ	
ai,31,وتميز	
ai,17,وقامت	
ai,17,اشتملت	
ai,19,وتحتوي	
ai,19,غطت	
ai,19,وتُصنف	
ai,19,وتجسد	
ai,13,تنقسم	
ai,32,حلحلة	
ai,32,تُسهم	
ai,32,وتزيد	
ai,32,يخفف	
ai,30,فلسفته	
ai,30,ليعبر	
ai,30,وعدة	
ai,24,تقصي	
ai,24,يُطرح	
ai,37,اكتسبوها	
ai,37,أولاها	
ai,37,وأهمها	
ai,19,تعطي	
ai,19,فاعلًا	
ai,27,وتكفل	
ai,27,تتلاءم	
ai,27,لتتناسب	
ai,27,يشجعه	
ai,27,فرضتها	
ai,21,مهنة	
ai,24,تملك	
ai,24,حمل	
ai,25,تضيفه	
ai,25,جاهدة	
ai,25,وبذلك	
ai,11,بقية	
ai,11,لعزل	
ai,13,فضاء	
ai,13,تحركها	
ai,16,تتحرك	
ai,18,تحركت	
ai,18,تشكلت	
ai,18,قصة	
ai,18,يجلّى	
ai,17,لتجلي	
ai,17,لعمق	
ai,17,تنعكس	
ai,14,تعاطي	
ai,22,تطرحها	
ai,28,واعد	
ai,28,أحياناً	
ai,28,يعوق	
ai,28,يليها	
ai,19,الأنا	
ai,19,خضرا	
ai,20,تمولها	
ai,29,خضرة	
ai,29,الأحق	
ai,29,يتناقش	
ai,28,بقوة	
ai,28,يتمركز	
ai,28,يسمي	
ai,19,تغيرت	
ai,19,عزل	
ai,10,أعدتها	
ai,32,ورأس	
ai,32,لرأس	
ai,18,للمعاني	
ai,25,تبناه	
ai,25,تُفعّل	
ai,28,ناقشت	
ai,28,وفتحها	
ai,28,ترافق	
ai,23,ويسهل	
ai,30,تُجمع	
ai,26,تمنحه	
ai,26,للفن	
ai,26,يبثها	
ai,24,لإدراك	
ai,24,يمنحه	
ai,29,وتصورها	
ai,29,يمنحهم	
ai,29,زودهم	
ai,32,حددت	
ai,32,أولتها	
ai,32,عرقلت	
ai,32,تعارضها	
ai,32,سلط	
ai,8,عما	
ai,18,فرضته	
ai,29,يُلقي	
ai,29,سبب	
ai,10,تامر	
ai,29,وسوق	
ai,29,مُلحّة	
ai,19,ومزج	
ai,19,تسخر	
ai,19,آلة	
ai,36,ومرح	
ai,36,وتنتقد	
ai,36,وتناشد	
ai,36,نعي	
ai,36,ويثير	
ai,36,خللاً	
ai,36,يسبب	
ai,17,لكشف	
ai,13,لأحمد	
ai,13,لغوية	
ai,19,سدا	
ai,19,لاحظ	
ai,19,لربط	
ai,13,جاعلاً	
ai,13,سدّا	
ai,32,يسهمان	
ai,32,يسدان	
ai,32,تماسك	
ai,32,يمثلان	
ai,18,يتجاهل	
ai,18,يمثلون	
ai,12,معناها	
ai,12,تتزامن	
ai,22,ذكي	
ai,22,لآراء	
ai,32,توازنًا	
ai,32,شعره	
ai,32,الحس	
ai,32,يقيد	
ai,32,وتأثرها	
ai,20,عرضاً	
ai,20,طوروا	
ai,20,وكشفوا	
ai,20,تجاوزت	
ai,17,وجعله	
ai,20,وتشظيها	
ai,26,بُعدًا	
ai,26,ليمنح	
ai,26,تتناوله	
ai,26,تُضفي	
ai,39,لآخر	
ai,39,بنيتها	
ai,39,لجلب	
ai,39,لفك	
ai,12,تنتمي	
ai,15,توسله	
ai,16,أذى	
ai,16,ينطوي	
ai,20,ترقى	
ai,20,وسجلت	
ai,20,بلغتهم	
ai,21,انتهوا	
ai,21,أضافوها	
ai,21,أبداها	
ai,22,أثروها	
ai,8,تسجل	
ai,23,تمكّن	
ai,27,لاحق	
ai,27,تصورها	
ai,13,نقاد	
ai,24,ركّز	
ai,24,أفضى	
ai,17,وترجمتها	
ai,19,طرقاً	
ai,27,لمعاني	
ai,27,ترجمتها	
ai,27,يحمّل	
ai,23,المهن	
ai,23,ترابطاً	
ai,16,يصحو	
ai,63,ويفسح	
ai,28,فروعًا	
ai,28,تُعبِّر	
ai,28,تتصل	
ai,28,تُقدَّم	
ai,28,بينهما	
ai,28,تحرر	
ai,28,يُعتَبَر	
ai,23,وأوصت	
ai,18,وأداة	
ai,20,أسسه	
ai,20,وصرف	
ai,15,شعبة	
ai,17,يطرح	
ai,17,وينقل	
ai,26,البنى	
ai,16,ويصعب	
ai,16,تجعله	
ai,16,لتأثره	
ai,23,تداخلها	
ai,23,يتاح	
ai,23,يُشار	
ai,35,كفن	
ai,31,لتعبر	
ai,26,وتجذب	
ai,20,أصدرت	
ai,27,تستمد	
ai,27,صداها	
ai,27,اضطلع	
ai,36,وصفها	
ai,28,تذهب	
ai,28,وتشغل	
ai,28,تُعبر	
ai,25,قرناً	
ai,25,تلاقح	
ai,24,توقع	
ai,26,وتخلص	
ai,26,يُطلق	
ai,26,وسطي	
ai,26,توافقي	
ai,29,فني	
ai,29,ويستنتج	
ai,29,وجدل	
ai,27,وتستجيب	
ai,27,يشمله	
ai,27,كحل	
ai,27,أقرب	
ai,45,مرّ	
ai,45,بذاتها	
ai,45,أزيد	
ai,45,تبلور	
ai,45,طاولة	
ai,45,تلاقي	
ai,45,يرمز	
ai,45,تاركًا	
ai,45,تعبّر	
ai,12,وقصة	
ai,19,استلهم	
ai,57,ورغبة	
ai,57,ليشكل	
ai,57,أوجد	
ai,57,وتفاهم	
ai,57,تقارب	
ai,57,آثارًا	
ai,57,خلفت	
ai,57,اتسمت	
ai,21,بحثها	
ai,27,يعكسه	
ai,10,وتُحقق	
ai,23,آلام	
ai,23,للمعنى	
ai,23,وتوسع	
ai,23,ووظفتها	
ai,23,استلهمت	
ai,23,وطار	
ai,35,ومنحها	
ai,35,لتوفر	
ai,35,لأمة	
ai,35,وآخر	
ai,35,يعطيها	
ai,35,خفياً	
ai,31,وظفت	
ai,31,أعطاها	
ai,31,سردّها	
ai,31,استدعت	
ai,30,وتعمق	
ai,30,وتعددية	
ai,30,يُضفي	
ai,30,وتُشكّل	
ai,11,تتسع	
ai,11,تشكك	
ai,25,سرعة	
ai,26,يشددون	
ai,26,لحمزة	
ai,19,تُسمى	
ai,19,يُعتبرها	
ai,13,ويقارنه	
ai,15,آفاقه	
ai,15,ترجمةً	
ai,19,يتعرف	
ai,19,علمًا	
ai,19,يدفعهم	
ai,19,يتسع	
ai,22,خوفاً	
ai,22,تساعدهم	
ai,22,صاحبه	
ai,41,ويُعد	
ai,41,سمة	
ai,41,خوفًا	
ai,41,يحافظون	
ai,41,يغرفها	
ai,41,يُستشهد	
ai,41,تستطيع	
ai,33,وتتجاوزها	
ai,33,تمكنهم	
ai,33,يطورون	
ai,33,ضيقة	
ai,33,يجدون	
ai,33,لأنهم	
ai,33,تكفي	
ai,57,تنحرف	
ai,57,سحراً	
ai,57,يتعمق	
ai,18,وآلية	
ai,19,تشارك	
ai,19,لغوي	
ai,19,فتحت	
ai,24,لتدخل	
ai,10,تفاعلا	
ai,10,يخلق	
ai,18,جنس	
ai,14,حسّنت	
ai,28,ويُديرها	
ai,28,يتزايد	
ai,24,وتداخلها	
ai,24,وتدينه	
ai,24,لتشمَل	
ai,20,ووجدت	
ai,20,وطورت	
ai,20,طالبة	
ai,28,سلطت	
ai,28,استعرض	
ai,23,يمتلكن	
ai,23,معدة	
ai,23,اشتمل	
ai,43,يتعزز	
ai,43,تكاملًا	
ai,43,يقترحها	
ai,43,تلفت	
ai,43,تتعدد	
ai,30,نفي	
ai,30,توخي	
ai,30,استخدموا	
ai,30,تكاد	
ai,26,وقاموا	
ai,26,ركزوا	
ai,22,وينبه	
ai,16,لجان	
ai,16,نقصًا	
ai,27,كشفه	
ai,27,ويفوق	
ai,27,يُؤكّد	
ai,27,يُكشف	
ai,23,ليحمل	
ai,23,تداولية	
ai,13,زرقة	
ai,13,نور	
ai,16,وحدها	
ai,17,استهلاك	
ai,23,تغيّرت	
ai,23,تجدد	
ai,13,صلبة	
ai,11,هويته	
ai,11,تعاطيه	
ai,29,ثابتة	
ai,16,أقصر	
ai,16,تعثر	
ai,44,وتعطل	
ai,9,بعدا	
ai,9,يمنحها	
ai,9,تنوعها	
ai,12,وتأخذ	
ai,30,تعددي	
ai,30,تتخذ	
ai,21,ورضاهم	
ai,15,لغتهم	
ai,25,لبلد	
ai,34,يستبعد	
ai,34,يقم	
ai,34,أصولها	
ai,34,وعصرنا	
ai,34,واهتمت	
ai,24,داعيًا	
ai,24,تدور	
ai,7,يهيمن	
ai,10,لتعايش	
ai,27,يُتوَقع	
ai,29,وتتطلب	
ai,53,وقناة	
ai,53,يقابل	
ai,53,والقناة	
ai,53,تؤهلها	
ai,53,تمتلك	
ai,53,فعالا	
ai,53,حدثا	
ai,22,رافق	
ai,22,ويحتاج	
ai,26,ويُعتبر	
ai,26,يعاجل	
ai,26,وأفاد	
ai,42,أسسًا	
ai,42,يُسهّل	
ai,42,تحتلها	
ai,8,جدواها	
ai,48,يعهد	
ai,48,هدما	
ai,48,حذفا	
ai,48,تتواءم	
ai,48,ورثوه	
ai,48,وتنافرت	
ai,48,تؤرق	
ai,48,ربطه	
ai,48,تنتهك	
ai,48,واستعارة	
ai,29,كلٍّ	
ai,29,تناسب	
ai,29,ليتماشى	
ai,23,أتم	
ai,23,وتعاملها	
ai,23,عولمة	
ai,22,صورها	
ai,22,تلتصق	
ai,22,تعتمدها	
ai,18,أبنية	
ai,18,وعرضت	
ai,25,يعني	
ai,22,استوعب	
ai,22,لسفر	
ai,22,عاصر	
ai,30,ويوصي	
ai,21,تواصلية	
ai,21,وسياسة	
ai,26,تجاوزتها	
ai,17,وتساءل	
ai,17,سمح	
ai,28,يُستنتج	
ai,17,يُتبع	
ai,27,ودي	
ai,27,فان	
ai,27,يتتبع	
ai,18,استقى	
ai,21,فكريًا	
ai,21,فكريا	
ai,21,تُقسم	
ai,21,بذاته	
ai,21,علما	
ai,28,تستعين	
ai,28,سندرس	
ai,28,تنبثق	
ai,41,يعيش	
ai,41,وجدواه	
ai,41,قيمته	
ai,17,يلتزم	
ai,19,أنفسهم	
ai,19,درسوا	
ai,19,حرا	
ai,19,ويربطها	
ai,19,يختار	
ai,32,يلعبان	
ai,32,يولوه	
ai,32,درّسوا	
ai,32,تحتم	
ai,24,يضطر	
ai,24,لأجل	
ai,24,لكسر	
ai,24,وأثرهما	
ai,38,تضافر	
ai,38,حزمًا	
ai,38,لدَعم	
ai,38,رفعها	
ai,38,يُحدث	
ai,38,دَور	
ai,38,تتصدى	
ai,14,فجوة	
ai,22,هجينة	
ai,22,تُضعف	
ai,22,الهوة	
ai,21,سنستكشف	
ai,21,عرب	
ai,21,خضم	
ai,17,لطاهر	
ai,32,يحتاجه	
ai,32,وكثرة	
ai,32,نصح	
ai,32,جنينا	
ai,32,يستحق	
ai,32,كثرة	
ai,33,ويفل	
ai,33,ينبسه	
ai,33,ويبحث	
ai,33,تفرت	
ai,34,تُراعي	
ai,15,ونقدها	
ai,15,تفشل	
ai,15,غالبا	
ai,12,وتحسينه	
ai,17,صنفت	
ai,26,تعط	
ai,26,أسقطها	
ai,26,هالة	
ai,26,وإزالة	
ai,26,يطرحون	
ai,23,تمور	
ai,35,سارد	
ai,32,ينشئها	
ai,32,يعتمدان	
ai,21,يتوجب	
ai,21,تؤسس	
ai,54,وتستوعب	
ai,54,ودعت	
ai,54,جسر	
ai,54,تستطع	
ai,54,رفضها	
ai,54,تصدى	
ai,54,تُعطِ	
ai,22,تكاتف	
ai,22,تتصور	
ai,24,وتُشكل	
ai,39,تخترق	
ai,39,تعلق	
ai,39,نظرهن	
ai,39,تفرد	
ai,39,وقدرتهن	
ai,39,تصل	
ai,39,يتحدد	
ai,39,كلّ	
ai,39,وتنمو	
ai,39,تُستغل	
ai,39,تتجسّد	
ai,15,وعمقًا	
ai,15,حزم	
ai,28,وتختتم	
ai,28,عرفه	
ai,28,يستهدف	
ai,30,وأطر	
ai,22,استدامتها	
ai,12,التهكم	
ai,35,ثوب	
